Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Elevation,Slope__deg,Wetness_in,MRVBF,Lithology,Drilled_De,Salinity
GW400137,1/06/1998,1.98,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,1/10/1998,0.9,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,2/04/1997,1.6,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,3/01/2001,1.8,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,3/03/1997,1.6,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,1/05/1997,1.87,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,3/09/1997,1.01,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,3/12/1999,1.65,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/01/2000,1.25,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/02/1998,2.58,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/03/1999,1.45,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/06/2000,1.4,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/10/2000,1.2,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,3/02/1997,1.74,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/10/2001,1.4,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/08/1997,1.58,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/10/1999,0.8,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/06/2001,1.57,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/05/2000,1.57,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/04/2000,1.62,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/03/2001,1.93,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/02/2001,1.05,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,5/02/1999,1.35,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/09/2000,0.8,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/08/2000,1.02,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/08/1999,1.38,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400137,4/08/1998,1,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,9120
GW400138,6/03/2000,0.57,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,7/11/2001,0.8,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,7/08/2001,0.85,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,7/07/1997,0.71,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,7/05/1999,0.82,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,7/04/1998,1.07,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/12/1997,0.75,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/09/2001,0.88,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/07/1998,0.79,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/12/2000,-0.08,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/04/2001,0.64,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,8/01/1999,0.36,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/01/1998,0.91,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/07/1999,0.29,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,8/07/1996,0,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,8/09/1998,-0.08,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,9/04/1999,0.41,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,9/05/2001,0.68,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,9/06/1999,0.54,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,9/07/2001,0.82,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,9/11/1999,0.11,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,9/11/2000,-0.28,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,10/11/1997,0.72,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,10/11/1998,0.05,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,10/12/2001,0.93,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,11/03/1998,1.05,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,13/10/1997,0.49,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/10/2001,0.78,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,16/02/2000,0.5,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,1/06/1998,1.08,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,1/05/1997,0.63,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,1/10/1998,-0.67,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,2/04/1997,0.53,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,3/01/2001,0.23,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,3/02/1997,0.4,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,3/03/1997,0.4,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,3/06/1997,0.66,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,3/09/1997,0.63,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,3/12/1999,0.27,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/01/2000,0.08,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/02/1998,0.95,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/03/1999,0.48,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/05/1998,1.04,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/06/2000,0.53,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/10/2000,-0.47,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,6/09/1999,0.15,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/06/2001,0.76,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/07/2000,-0.08,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/04/2000,0.7,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/10/1999,0.09,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/03/2001,0.55,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/02/2001,0.41,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/02/1999,0.35,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/09/2000,-0.9,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/08/2000,-0.35,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/08/1999,0.42,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/08/1998,0.41,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,4/08/1997,0.78,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400138,5/05/2000,0.63,583874,147.9159,-34.704,6159396,384,1.37787,6.8355098,3,17,0,6733
GW400251,31/05/1993,0.9,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,24/08/1993,0.92,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,24/09/1993,0.92,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,27/04/1993,1.12,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,28/01/1994,1.45,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,28/03/1994,1.21,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,28/11/1996,1.17,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,29/09/1992,0.95,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,22/07/1993,0.97,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,23/02/1993,1.12,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,29/03/1993,1.14,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,4/08/1994,1.05,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,23/06/1994,1.05,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,2/07/1993,1.04,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,3/11/1992,1.01,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,2/02/1993,1.17,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,6/12/1993,1.19,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,7/10/1994,1.11,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,9/05/1994,1.13,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,11/01/1993,1.06,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,12/08/1992,1,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400251,2/12/1992,1.14,599052,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,5,NA
GW400253,24/08/1993,1.08,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,24/09/1993,1.07,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,27/04/1993,1.38,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,28/01/1994,1.45,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,28/03/1994,1.41,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,29/03/1993,1.43,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,29/09/1992,1.2,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,3/11/1992,1.22,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,23/06/1994,1.23,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,31/05/1993,1.23,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,28/11/1996,1.32,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,2/07/1993,1.27,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,6/12/1993,1.26,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,23/02/1993,1.43,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,2/02/1993,1.35,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,2/12/1992,1.27,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,4/08/1994,1.28,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,7/10/1994,1.35,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,9/05/1994,1.4,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,11/01/1993,1.21,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,12/08/1992,1.24,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400253,22/07/1993,1.17,599051,148.0802,-34.5988,6170914,381,1.84851,6.0199699,3,7,11.6,NA
GW400255,24/08/1993,1.57,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,24/09/1993,1.53,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,27/04/1993,1.83,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,28/01/1994,1.63,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,28/01/1996,1.45,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,28/03/1994,1.66,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,29/03/1993,1.76,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,31/05/1993,1.84,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,23/06/1994,1.77,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,11/01/1993,1.45,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,29/09/1992,1.4,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,2/07/1993,1.76,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,22/07/1993,1.74,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,2/02/1993,1.57,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,23/02/1993,1.7,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,2/12/1992,1.46,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,3/11/1992,1.39,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,4/08/1994,1.73,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,6/12/1993,1.5,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,7/10/1994,1.68,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,9/05/1994,1.73,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400255,12/08/1992,1.55,598686,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,13.6,NA
GW400256,29/09/1992,0.9,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,23/02/1993,1.28,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,29/03/1993,1.28,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,28/11/1996,1.21,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,28/03/1994,1.29,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,28/01/1994,1.39,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,27/04/1993,1.28,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,24/09/1993,0.91,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,24/08/1993,0.93,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,23/06/1994,1.11,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,31/05/1993,1,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,2/02/1993,1.26,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,22/07/1993,0.99,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,2/07/1993,1.06,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,2/12/1992,1.12,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,3/11/1992,0.95,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,4/08/1994,1.07,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,7/10/1994,1.16,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,9/05/1994,1.31,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,11/01/1993,1.15,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,12/08/1992,0.96,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400256,6/12/1993,1.25,598685,148.0763,-34.6072,6169984,370,2.1026599,6.5633402,3,7,5,NA
GW400257,31/05/1993,1.52,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,24/08/1993,1.65,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,24/09/1993,1.65,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,27/04/1993,1.73,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,28/01/1994,2.09,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,28/03/1994,1.81,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,2/02/1993,1.85,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,29/09/1992,1.55,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,23/06/1994,1.72,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,12/08/1992,1.49,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,29/03/1993,1.7,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,2/12/1992,1.7,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,23/02/1993,1.74,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,2/07/1993,1.64,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,3/11/1992,1.54,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,4/08/1994,1.67,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,6/12/1993,1.81,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,7/10/1994,1.73,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,9/05/1994,1.83,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,11/01/1993,1.74,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400257,22/07/1993,1.64,597818,148.067,-34.6209,6168484,359,0.054805,9.7409201,4,1,5,NA
GW400258,23/02/1993,2.03,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,2/07/1993,1.72,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,29/03/1993,1.88,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,31/05/1993,1.78,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,28/03/1994,1.86,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,28/01/1994,1.83,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,27/04/1993,1.85,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,24/09/1993,1.65,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,24/08/1993,1.67,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,23/06/1994,1.9,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,29/09/1992,1.65,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,2/12/1992,1.7,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,3/11/1992,1.65,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,22/07/1993,1.67,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,2/02/1993,1.85,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,4/08/1994,1.84,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,6/12/1993,1.71,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,7/10/1994,1.84,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,9/05/1994,1.92,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,11/01/1993,1.74,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400258,12/08/1992,1.63,597819,148.0671,-34.6209,6168484,359,0.0267448,9.8309803,4,1,13.1,NA
GW400261,31/05/1993,2.19,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,24/08/1993,1.23,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,24/09/1993,0.99,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,27/05/1993,2.27,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,28/01/1994,1.78,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,28/03/1994,1.75,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,28/11/1996,1.58,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,29/09/1992,1.7,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,23/06/1994,1.85,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,2/12/1992,1.73,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,29/03/1993,2.17,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,3/11/1992,1.38,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,22/07/1993,1.89,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,12/08/1992,1.85,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,11/01/1993,1.59,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,9/05/1994,1.91,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,7/10/1994,2.01,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,6/12/1993,1.37,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,2/02/1993,1.85,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,23/02/1993,1.93,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,2/07/1993,2.14,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400261,4/08/1994,1.81,599643,148.0868,-34.6111,6169544,389,2.81427,6.0955,3,7,4.3,NA
GW400546,1/07/1998,-1.51,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,1/09/1998,-1.32,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,10/10/2002,-0.7,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,1/10/1998,-1.27,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,1/08/1998,-1.21,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,1/05/1998,-1.14,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,1/12/1998,-1,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
GW400546,1/04/1998,-1.3,595261,148.0386,-34.5754,6173551,367,0.981636,6.7416902,3,1,11.5,NA
