FID,FID_,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Elevation,Slope__deg,Wetness_in,MRVBF,Lithology,Drilled_De,Salinity,RASTERVALU
389,389,GW022280,,0.330000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
390,390,GW022280,,2.670000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
391,391,GW022280,,1.450000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
392,392,GW022280,,1.930000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
393,393,GW022280,,1.240000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
394,394,GW022280,,3.070000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
395,395,GW022280,,0.790000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
396,396,GW022280,,1.980000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
397,397,GW022280,,1.300000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
398,398,GW022280,,1.800000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
399,399,GW022280,,0.560000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
400,400,GW022280,,2.740000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
401,401,GW022280,,3.050000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
402,402,GW022280,,1.750000000000000,602497,148.118400000000010,-34.647599999999997,6165465,393,2.996239900000000,6.110660100000000,3,3,0.000000000000000,NA,3
403,403,GW022543,,1.000000000000000,599743,148.087300000000000,-34.565899999999999,6174553,429,1.952890000000000,5.758130100000000,2,3,0.000000000000000,NA,3
404,404,GW022544,,2.800000000000000,596983,148.057300000000000,-34.572600000000001,6173843,389,1.074980000000000,6.706810000000000,3,7,0.000000000000000,NA,7
405,405,GW022545,,2.900000000000000,597707,148.065100000000000,-34.563699999999997,6174821,424,5.819779900000000,5.432799800000000,1,7,0.000000000000000,NA,7
406,406,GW023305,,3.400000000000000,583581,147.912299999999990,-34.674300000000002,6162698,418,4.053110100000000,5.096320200000000,0,9,22.899999999999999,NA,9
407,407,GW023305,,2.800000000000000,583581,147.912299999999990,-34.674300000000002,6162698,418,4.053110100000000,5.096320200000000,0,9,22.899999999999999,NA,9
408,408,GW023305,,2.850000000000000,583581,147.912299999999990,-34.674300000000002,6162698,418,4.053110100000000,5.096320200000000,0,9,22.899999999999999,NA,9
409,409,GW023305,,3.010000000000000,583581,147.912299999999990,-34.674300000000002,6162698,418,4.053110100000000,5.096320200000000,0,9,22.899999999999999,NA,9
410,410,GW023305,,2.920000000000000,583581,147.912299999999990,-34.674300000000002,6162698,418,4.053110100000000,5.096320200000000,0,9,22.899999999999999,NA,9
411,411,GW023562,,0.000000000000000,585502,147.932899999999990,-34.637900000000002,6166717,418,0.998069000000000,6.903840100000000,0,9,30.500000000000000,NA,9
412,412,GW024025,,3.220000000000000,587857,147.959499999999990,-34.722299999999997,6157329,369,2.671200000000000,6.140759900000000,3,17,4.300000000000000,NA,17
413,413,GW024025,,3.300000000000000,587857,147.959499999999990,-34.722299999999997,6157329,369,2.671200000000000,6.140759900000000,3,17,4.300000000000000,NA,17
414,414,GW024025,,3.200000000000000,587857,147.959499999999990,-34.722299999999997,6157329,369,2.671200000000000,6.140759900000000,3,17,4.300000000000000,NA,17
415,415,GW024025,,3.650000000000000,587857,147.959499999999990,-34.722299999999997,6157329,369,2.671200000000000,6.140759900000000,3,17,4.300000000000000,NA,17
416,416,GW024097,,2.800000000000000,589080,147.972299999999990,-34.672100000000000,6162893,417,4.898630100000000,5.513130200000000,2,9,22.899999999999999,NA,9
417,417,GW025269,,2.350000000000000,592388,148.011799999999990,-34.945900000000002,6132484,485,2.973079900000000,5.269010100000000,2,9,44.200000000000003,NA,9
418,418,GW025269,,6.800000000000000,592388,148.011799999999990,-34.945900000000002,6132484,485,2.973079900000000,5.269010100000000,2,9,44.200000000000003,NA,9
419,419,GW025453,,6.820000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
420,420,GW025453,,10.020000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
421,421,GW025453,,7.300000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
422,422,GW025453,,0.000000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
423,423,GW025453,,8.460000000000001,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
424,424,GW025453,,10.279999999999999,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
425,425,GW025453,,7.500000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
426,426,GW025453,,5.300000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
427,427,GW025453,,9.080000000000000,599651,148.091199999999990,-34.939300000000003,6133147,340,3.510230100000000,6.174490000000000,3,1,78.000000000000000,NA,1
428,428,GW025481,,6.860000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
429,429,GW025481,,6.600000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
430,430,GW025481,,7.720000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
431,431,GW025481,,5.830000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
432,432,GW025481,,7.080000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
433,433,GW025481,,7.400000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
434,434,GW025481,,6.370000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
435,435,GW025481,,5.300000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
436,436,GW025481,,6.300000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
437,437,GW025481,,4.730000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
438,438,GW025481,,7.700000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
439,439,GW025481,,7.200000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
440,440,GW025481,,5.700000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
441,441,GW025481,,6.570000000000000,600394,148.097600000000000,-34.807299999999998,6147773,288,4.741020200000000,4.873899900000000,1,16,42.700000000000003,NA,16
442,442,GW025532,,0.000000000000000,585246,147.930100000000010,-34.638700000000000,6166626,415,0.870290000000000,7.640780000000000,3,9,30.500000000000000,NA,9
443,443,GW025532,,0.000000000000000,585246,147.930100000000010,-34.638700000000000,6166626,415,0.870290000000000,7.640780000000000,3,9,30.500000000000000,NA,9
444,444,GW025532,,0.000000000000000,585246,147.930100000000010,-34.638700000000000,6166626,415,0.870290000000000,7.640780000000000,3,9,30.500000000000000,NA,9
445,445,GW025708,,2.370000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
446,446,GW025708,,3.000000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
447,447,GW025708,,0.900000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
448,448,GW025708,,2.200000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
449,449,GW025708,,0.750000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
450,450,GW025708,,1.580000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
451,451,GW025708,,2.570000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
452,452,GW025708,,0.400000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
453,453,GW025708,,2.520000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
454,454,GW025708,,2.840000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
455,455,GW025708,,0.550000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
456,456,GW025708,,1.020000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
457,457,GW025708,,3.570000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
458,458,GW025708,,1.980000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
459,459,GW025708,,0.400000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
460,460,GW025708,,1.210000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
461,461,GW025708,,0.600000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
462,462,GW025708,,0.500000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
463,463,GW025708,,1.000000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
464,464,GW025708,,0.700000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
465,465,GW025708,,0.700000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
466,466,GW025708,,0.950000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
467,467,GW025708,,0.980000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
468,468,GW025708,,0.950000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
469,469,GW025708,,1.050000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
470,470,GW025708,,0.770000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
471,471,GW025708,,0.980000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
472,472,GW025708,,0.570000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
473,473,GW025708,,0.800000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
474,474,GW025708,,0.900000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
475,475,GW025708,,1.150000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
476,476,GW025708,,0.750000000000000,583140,147.907600000000000,-34.682600000000001,6161778,396,1.859599900000000,6.027170200000000,3,17,22.899999999999999,NA,17
477,477,GW025931,,4.270000000000000,592782,148.012300000000010,-34.639000000000003,6166523,339,2.586639900000000,5.856040000000000,2,10,41.200000000000003,NA,10
478,478,GW025931,,0.000000000000000,592782,148.012300000000010,-34.639000000000003,6166523,339,2.586639900000000,5.856040000000000,2,10,41.200000000000003,NA,10
479,479,GW025931,,3.840000000000000,592782,148.012300000000010,-34.639000000000003,6166523,339,2.586639900000000,5.856040000000000,2,10,41.200000000000003,NA,10
480,480,GW028898,,2.350000000000000,588761,147.968700000000010,-34.661200000000001,6164098,394,3.049469900000000,6.269249900000000,3,9,30.500000000000000,NA,9
481,481,GW029377,,4.020000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
482,482,GW029377,,5.400000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
483,483,GW029377,,5.450000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
484,484,GW029377,,8.380000000000001,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
485,485,GW029377,,3.100000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
486,486,GW029377,,8.199999999999999,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
487,487,GW029377,,6.170000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
488,488,GW029377,,4.350000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
489,489,GW029377,,1.600000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
490,490,GW029377,,2.560000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
491,491,GW029377,,7.270000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
492,492,GW029377,,8.029999999999999,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
493,493,GW029377,,3.150000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
494,494,GW029377,,6.930000000000000,598932,148.080400000000000,-34.712600000000002,6158295,314,0.938282000000000,7.012939900000000,3,1,43.899999999999999,NA,1
495,495,GW029845,,4.500000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
496,496,GW029845,,6.650000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
497,497,GW029845,,7.190000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
498,498,GW029845,,9.720000000000001,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
499,499,GW029845,,3.330000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
500,500,GW029845,,8.449999999999999,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
501,501,GW029845,,7.900000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
502,502,GW029845,,5.800000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
503,503,GW029845,,1.130000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
504,504,GW029845,,8.880000000000001,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
505,505,GW029845,,9.100000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
506,506,GW029845,,1.550000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
507,507,GW029845,,0.000000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
508,508,GW029845,,8.850000000000000,597570,148.067600000000000,-34.875100000000003,6140286,315,2.419410000000000,6.901000000000000,2,1,22.300000000000001,NA,1
509,509,GW031564,,4.170000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
510,510,GW031564,,5.650000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
511,511,GW031564,,3.870000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
512,512,GW031564,,0.000000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
513,513,GW031564,,6.700000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
514,514,GW031564,,6.170000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
515,515,GW031564,,4.980000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
516,516,GW031564,,4.200000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
517,517,GW031564,,5.650000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
518,518,GW031564,,4.740000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
519,519,GW031564,,5.980000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
520,520,GW031564,,4.570000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
521,521,GW031564,,6.440000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
522,522,GW031564,,4.670000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
523,523,GW031564,,6.430000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
524,524,GW031564,,5.510000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
525,525,GW031564,,3.680000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
526,526,GW031564,,2.630000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
527,527,GW031564,,5.450000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
528,528,GW031564,,5.880000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
529,529,GW031564,,3.830000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
530,530,GW031564,,4.310000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
531,531,GW031564,,6.280000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
532,532,GW031564,,4.180000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
533,533,GW031564,,4.700000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
534,534,GW031564,,4.900000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
535,535,GW031564,,5.770000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
536,536,GW031564,,4.230000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
537,537,GW031564,,4.670000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
538,538,GW031564,,5.030000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
539,539,GW031564,,4.300000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
540,540,GW031564,,4.480000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
541,541,GW031564,,5.210000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
542,542,GW031564,,3.820000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
543,543,GW031564,,5.300000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
544,544,GW031564,,4.670000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
545,545,GW031564,,6.420000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
546,546,GW031564,,5.190000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
547,547,GW031564,,6.200000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
548,548,GW031564,,2.830000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
549,549,GW031564,,4.360000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
550,550,GW031564,,5.000000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
551,551,GW031564,,5.680000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
552,552,GW031564,,4.780000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
553,553,GW031564,,4.330000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
554,554,GW031564,,4.660000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
555,555,GW031564,,6.000000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
556,556,GW031564,,4.450000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
557,557,GW031564,,4.920000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
558,558,GW031564,,5.000000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
559,559,GW031564,,5.550000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
560,560,GW031564,,3.700000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
561,561,GW031564,,0.000000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
562,562,GW031564,,4.350000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
563,563,GW031564,,4.700000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
564,564,GW031564,,4.550000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
565,565,GW031564,,5.710000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
566,566,GW031564,,4.840000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
567,567,GW031564,,4.550000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
568,568,GW031564,,0.000000000000000,602880,148.123200000000000,-34.687899999999999,6160994,359,1.330200000000000,5.797339900000000,0,3,0.000000000000000,NA,3
