FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Muttama_Mr,Slope,swi1,dem,Lithology1,Lithology_
2133,GW400549,1/10/1998 0:00:00,-2.900000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2134,GW400549,10/10/2002 0:00:00,0.100000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2135,GW400549,1/09/1998 0:00:00,-2.900000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2136,GW400549,1/06/1998 0:00:00,-1.250000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2137,GW400549,1/04/1998 0:00:00,-0.150000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2138,GW400549,1/02/1999 0:00:00,-2.900000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2139,GW400549,1/01/1999 0:00:00,-2.900000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2140,GW400549,1/07/1998 0:00:00,-1.800000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2141,GW400549,1/08/1998 0:00:00,-2.700000000000000,595613.000000000000000,148.042300000000010,-34.567100000000003,6174463.000000000000000,3,1.8545500,6.3494000,376,5,4
2142,GW400550,1/07/1998 0:00:00,-1.900000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2143,GW400550,10/10/2002 0:00:00,-0.600000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2144,GW400550,1/12/1998 0:00:00,-1.820000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2145,GW400550,1/11/1998 0:00:00,-1.950000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2146,GW400550,1/10/1998 0:00:00,-2.300000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2147,GW400550,1/08/1998 0:00:00,-2.210000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2148,GW400550,1/06/1998 0:00:00,-1.520000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2149,GW400550,1/05/1998 0:00:00,-0.740000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2150,GW400550,1/04/1998 0:00:00,-0.310000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2151,GW400550,1/02/1999 0:00:00,-1.760000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2152,GW400550,1/01/1999 0:00:00,-1.740000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2153,GW400550,1/09/1998 0:00:00,-2.210000000000000,595537.000000000000000,148.041500000000010,-34.569299999999998,6174223.000000000000000,3,0.9293750,6.8752599,370,7,7
2154,GW400551,1/02/1999 0:00:00,2.250000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2155,GW400551,1/08/1998 0:00:00,0.830000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2156,GW400551,1/12/1998 0:00:00,1.640000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2157,GW400551,1/11/1998 0:00:00,1.560000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2158,GW400551,1/10/1998 0:00:00,1.450000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2159,GW400551,1/09/1998 0:00:00,1.430000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2160,GW400551,1/06/1998 0:00:00,1.100000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2161,GW400551,1/04/1998 0:00:00,2.190000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2162,GW400551,10/10/2002 0:00:00,1.700000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2163,GW400551,1/01/1999 0:00:00,2.000000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2164,GW400551,1/07/1998 0:00:00,0.610000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2165,GW400551,1/05/1998 0:00:00,2.200000000000000,595384.000000000000000,148.039800000000010,-34.569600000000001,6174190.000000000000000,1,2.0049100,5.8783998,371,7,7
2166,GW400565,13/09/1998 0:00:00,0.230000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2167,GW400565,9/04/1998 0:00:00,1.330000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2168,GW400565,9/05/1998 0:00:00,1.000000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2169,GW400565,9/05/1999 0:00:00,0.770000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2170,GW400565,10/01/1999 0:00:00,0.700000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2171,GW400565,10/06/1999 0:00:00,0.450000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2172,GW400565,12/08/1999 0:00:00,0.350000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2173,GW400565,12/12/1999 0:00:00,0.770000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2174,GW400565,8/10/1999 0:00:00,0.490000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2175,GW400565,11/10/1998 0:00:00,0.290000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2176,GW400565,2/08/1998 0:00:00,0.490000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2177,GW400565,7/11/1998 0:00:00,0.600000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2178,GW400565,7/09/1999 0:00:00,0.260000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2179,GW400565,5/12/1998 0:00:00,0.800000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2180,GW400565,5/07/1998 0:00:00,0.700000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2181,GW400565,5/04/1999 0:00:00,0.410000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2182,GW400565,5/02/1999 0:00:00,0.830000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2183,GW400565,4/07/1999 0:00:00,0.450000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2184,GW400565,4/06/1998 0:00:00,1.130000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2185,GW400565,7/11/1999 0:00:00,0.600000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2186,GW400565,4/03/1999 0:00:00,0.900000000000000,587147.000000000000000,147.951699999999990,-34.711799999999997,6158506.000000000000000,3,1.0763600,6.3724098,362,17,17
2187,GW400566,8/05/1999 0:00:00,1.580000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2188,GW400566,13/09/1998 0:00:00,0.760000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2189,GW400566,9/04/1998 0:00:00,2.250000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2190,GW400566,9/05/1998 0:00:00,2.380000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2191,GW400566,10/01/1999 0:00:00,1.520000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2192,GW400566,10/06/1999 0:00:00,0.780000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2193,GW400566,11/10/1998 0:00:00,0.840000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2194,GW400566,12/08/1999 0:00:00,0.800000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2195,GW400566,7/11/1999 0:00:00,1.410000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2196,GW400566,12/12/1999 0:00:00,1.720000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2197,GW400566,2/08/1998 0:00:00,0.900000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2198,GW400566,8/10/1999 0:00:00,0.970000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2199,GW400566,4/03/1999 0:00:00,1.600000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2200,GW400566,4/06/1998 0:00:00,2.380000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2201,GW400566,4/07/1999 0:00:00,0.820000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2202,GW400566,5/04/1999 0:00:00,0.850000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2203,GW400566,5/07/1998 0:00:00,1.170000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2204,GW400566,5/12/1998 0:00:00,1.470000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2205,GW400566,7/09/1999 0:00:00,0.840000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2206,GW400566,5/02/1999 0:00:00,1.540000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2207,GW400566,7/11/1998 0:00:00,1.340000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158183.000000000000000,2,1.7598500,6.0250802,366,17,17
2208,GW400567,12/12/1999 0:00:00,1.330000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2209,GW400567,9/04/1998 0:00:00,2.150000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2210,GW400567,9/05/1998 0:00:00,2.270000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2211,GW400567,9/05/1999 0:00:00,1.360000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2212,GW400567,10/01/1999 0:00:00,1.130000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2213,GW400567,10/06/1999 0:00:00,1.030000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2214,GW400567,12/08/1999 0:00:00,0.740000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2215,GW400567,7/11/1999 0:00:00,1.060000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2216,GW400567,7/11/1998 0:00:00,0.960000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2217,GW400567,11/10/1998 0:00:00,0.590000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2218,GW400567,4/03/1999 0:00:00,1.270000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2219,GW400567,8/10/1999 0:00:00,0.790000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2220,GW400567,2/08/1998 0:00:00,1.220000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2221,GW400567,13/09/1998 0:00:00,0.740000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2222,GW400567,4/06/1998 0:00:00,2.350000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2223,GW400567,4/07/1999 0:00:00,0.760000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2224,GW400567,5/02/1999 0:00:00,1.200000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2225,GW400567,5/04/1999 0:00:00,1.000000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2226,GW400567,5/07/1998 0:00:00,1.600000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2227,GW400567,5/12/1998 0:00:00,1.030000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2228,GW400567,7/09/1999 0:00:00,0.700000000000000,587084.000000000000000,147.950999999999990,-34.714700000000001,6158182.000000000000000,2,1.7598500,6.0250802,366,17,17
2229,GW400568,8/10/1999 0:00:00,0.960000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2230,GW400568,12/12/1999 0:00:00,1.790000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2231,GW400568,12/08/1999 0:00:00,0.880000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2232,GW400568,11/10/1998 0:00:00,0.880000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2233,GW400568,10/06/1999 0:00:00,0.830000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2234,GW400568,10/01/1999 0:00:00,1.180000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2235,GW400568,9/05/1999 0:00:00,1.300000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2236,GW400568,9/05/1998 0:00:00,2.320000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2237,GW400568,9/04/1998 0:00:00,2.380000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2238,GW400568,13/09/1998 0:00:00,0.810000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2239,GW400568,4/07/1999 0:00:00,0.890000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2240,GW400568,4/03/1999 0:00:00,1.310000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2241,GW400568,7/11/1999 0:00:00,1.190000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2242,GW400568,4/06/1998 0:00:00,2.330000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2243,GW400568,2/08/1998 0:00:00,0.870000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2244,GW400568,5/02/1999 0:00:00,1.200000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2245,GW400568,5/04/1999 0:00:00,0.780000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2246,GW400568,5/07/1998 0:00:00,1.030000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2247,GW400568,5/12/1998 0:00:00,0.840000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2248,GW400568,7/09/1999 0:00:00,0.880000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2249,GW400568,7/11/1998 0:00:00,0.930000000000000,586907.000000000000000,147.949099999999990,-34.717599999999997,6157866.000000000000000,2,2.3352599,6.1827002,379,17,17
2250,GW402455,20/10/2004 0:00:00,11.050000000000001,599493.000000000000000,148.089499999999990,-34.937899999999999,6133299.000000000000000,3,1.9468800,6.8910799,337,1,1
2251,GW402455,24/10/2006 0:00:00,12.400000000000000,599493.000000000000000,148.089499999999990,-34.937899999999999,6133299.000000000000000,3,1.9468800,6.8910799,337,1,1
2252,GW402455,20/04/2004 0:00:00,10.850000000000000,599493.000000000000000,148.089499999999990,-34.937899999999999,6133299.000000000000000,3,1.9468800,6.8910799,337,1,1
2253,GW402455,12/04/2005 0:00:00,11.800000000000001,599493.000000000000000,148.089499999999990,-34.937899999999999,6133299.000000000000000,3,1.9468800,6.8910799,337,1,1
2254,GW402455,11/04/2006 0:00:00,11.960000000000001,599493.000000000000000,148.089499999999990,-34.937899999999999,6133299.000000000000000,3,1.9468800,6.8910799,337,1,1
2255,GW402455,18/10/2005 0:00:00,10.750000000000000,599493.000000000000000,148.089499999999990,-34.937899999999999,6133299.000000000000000,3,1.9468800,6.8910799,337,1,1
2256,GW405104,20/08/2006 0:00:00,3.000000000000000,582767.000000000000000,147.903500000000010,-34.682800000000000,6161757.000000000000000,2,3.4310601,5.6859398,403,17,17
2257,GW404080,27/08/2007 0:00:00,30.000000000000000,584093.000000000000000,147.918100000000010,-34.688800000000001,6161088.000000000000000,2,2.2711401,6.1999002,393,17,17
2258,GW402856,2/11/2004 0:00:00,0.000000000000000,585887.000000000000000,147.937099999999990,-34.637599999999999,6166743.000000000000000,2,2.2493801,5.9543800,410,9,9
2259,GW400724,20/05/1998 0:00:00,0.000000000000000,586344.000000000000000,147.942100000000010,-34.641500000000001,6166306.000000000000000,1,2.9364100,5.9926200,409,9,9
2260,GW065194,7/03/1988 0:00:00,0.000000000000000,589264.000000000000000,147.973999999999990,-34.643200000000000,6166096.000000000000000,2,2.5898099,5.9608598,379,9,9
2261,GW403144,28/05/2005 0:00:00,4.000000000000000,589317.000000000000000,147.974600000000010,-34.645499999999998,6165832.000000000000000,3,1.0654800,6.9403200,374,9,9
2262,GW400730,6/02/1998 0:00:00,0.000000000000000,589648.000000000000000,147.977700000000000,-34.603000000000002,6170544.000000000000000,0,4.7675500,5.6492200,440,8,8
2263,GW402805,16/08/2004 0:00:00,0.000000000000000,590386.000000000000000,147.986200000000000,-34.641599999999997,6166256.000000000000000,0,4.5926099,5.1329298,370,10,10
2264,GW402807,8/05/2004 0:00:00,0.000000000000000,590780.000000000000000,147.990500000000000,-34.643099999999997,6166093.000000000000000,0,4.1639500,5.2529101,384,10,10
2265,GW403627,26/05/2006 0:00:00,0.000000000000000,590904.000000000000000,147.991800000000010,-34.639099999999999,6166534.000000000000000,0,9.0552597,4.6338501,389,11,11
2266,GW404074,1/11/2007 0:00:00,0.000000000000000,590923.000000000000000,147.992099999999990,-34.642699999999998,6166137.000000000000000,0,6.5941000,4.7637801,384,10,10
2267,GW403307,26/07/2005 0:00:00,30.000000000000000,591078.000000000000000,147.993500000000010,-34.616700000000002,6169014.000000000000000,0,4.0426202,5.1208901,415,10,10
2268,GW402522,26/09/2003 0:00:00,0.000000000000000,591042.000000000000000,147.993500000000010,-34.652099999999997,6165084.000000000000000,1,1.0656101,6.7560101,380,10,10
2269,GW402657,24/12/2003 0:00:00,40.000000000000000,591559.000000000000000,147.998500000000010,-34.599299999999999,6170939.000000000000000,0,3.1424000,4.7953901,386,9,10
2270,GW404607,1/01/1955 0:00:00,10.000000000000000,591600.000000000000000,147.998899999999990,-34.596600000000002,6171238.000000000000000,1,1.3603300,6.3170400,377,1,1
2271,GW400400,2/12/1997 0:00:00,24.000000000000000,591675.000000000000000,147.999799999999990,-34.603999999999999,6170416.000000000000000,3,1.3368599,7.1052399,372,1,1
2272,GW404978,3/04/2006 0:00:00,25.000000000000000,592043.000000000000000,148.003999999999990,-34.616399999999999,6169039.000000000000000,1,2.0538599,5.6134400,368,9,10
2273,GW400841,5/01/1999 0:00:00,0.000000000000000,592083.000000000000000,148.004300000000000,-34.609499999999997,6169804.000000000000000,2,1.2975900,7.0609198,361,1,1
2274,GW066471,27/10/1989 0:00:00,0.000000000000000,592096.000000000000000,148.004500000000010,-34.614300000000000,6169272.000000000000000,3,1.4067500,7.1677599,364,1,1
2275,GW400764,18/07/1998 0:00:00,0.000000000000000,592179.000000000000000,148.005500000000010,-34.618699999999997,6168783.000000000000000,2,1.6613100,6.1030998,361,1,1
2276,GW403383,30/10/2005 0:00:00,0.000000000000000,592206.000000000000000,148.005799999999990,-34.618699999999997,6168784.000000000000000,2,1.5295700,6.4444699,360,1,1
2277,GW401179,23/04/2000 0:00:00,0.000000000000000,592213.000000000000000,148.005900000000000,-34.619599999999998,6168684.000000000000000,1,1.8170800,6.5865302,359,1,1
2278,GW403519,1/06/2004 0:00:00,0.000000000000000,592210.000000000000000,148.005900000000000,-34.622900000000001,6168315.000000000000000,0,2.3189700,5.9647698,359,1,1
2279,GW403516,20/04/2006 0:00:00,21.000000000000000,592353.000000000000000,148.007600000000000,-34.631999999999998,6167301.000000000000000,1,4.4602900,5.0225902,357,7,10
2280,GW403651,10/11/2004 0:00:00,28.000000000000000,592453.000000000000000,148.008600000000000,-34.628000000000000,6167743.000000000000000,1,3.1328800,5.9827700,352,1,1
2281,GW400080,14/01/1997 0:00:00,0.000000000000000,592457.000000000000000,148.008700000000000,-34.633400000000002,6167143.000000000000000,0,3.2855401,5.1599302,353,10,10
2282,GW402092,21/04/2002 0:00:00,0.000000000000000,592471.000000000000000,148.008900000000010,-34.635199999999998,6166950.000000000000000,0,5.5073199,5.3936000,352,10,10
2283,GW400438,8/01/1998 0:00:00,0.000000000000000,592558.000000000000000,148.009800000000010,-34.634599999999999,6167018.000000000000000,2,2.0763400,5.8305302,347,10,10
2284,GW067525,9/01/1992 0:00:00,0.000000000000000,592604.000000000000000,148.010300000000000,-34.627499999999998,6167796.000000000000000,2,4.2350898,6.0234799,342,1,1
2285,GW402593,10/05/1993 0:00:00,4.000000000000000,592622.000000000000000,148.010500000000010,-34.629700000000000,6167557.000000000000000,0,3.1768100,6.2438502,345,1,1
2286,GW400888,7/12/1998 0:00:00,0.000000000000000,592639.000000000000000,148.010700000000010,-34.631200000000000,6167395.000000000000000,1,2.3504500,6.0788202,344,1,1
2287,GW403931,12/03/2007 0:00:00,10.000000000000000,592720.000000000000000,148.011599999999990,-34.631300000000003,6167382.000000000000000,1,2.3174100,6.0449901,341,1,1
2288,GW403895,25/07/2007 0:00:00,10.000000000000000,592729.000000000000000,148.011599999999990,-34.630600000000001,6167457.000000000000000,0,2.5871899,6.5961499,342,1,1
2289,GW403056,15/07/2004 0:00:00,0.000000000000000,592804.000000000000000,148.012499999999990,-34.631300000000003,6167382.000000000000000,2,2.2311299,6.4586401,338,1,1
2290,GW400762,5/02/1998 0:00:00,0.000000000000000,592563.000000000000000,148.012599999999990,-34.857999999999997,6142235.000000000000000,1,2.6498499,5.7999802,388,9,9
2291,GW402855,1/11/2004 0:00:00,0.000000000000000,592824.000000000000000,148.012599999999990,-34.626899999999999,6167861.000000000000000,4,0.7691210,8.5214100,338,1,1
2292,GW404376,26/10/1988 0:00:00,70.000000000000000,593056.000000000000000,148.015099999999990,-34.618299999999998,6168816.000000000000000,2,0.8183790,7.5651999,344,1,1
2293,GW402741,8/04/2004 0:00:00,7.000000000000000,593052.000000000000000,148.015199999999990,-34.631599999999999,6167337.000000000000000,3,1.4335300,7.1486001,334,1,1
2294,GW066385,7/11/1989 0:00:00,0.000000000000000,593039.000000000000000,148.015400000000000,-34.659599999999998,6164241.000000000000000,0,3.1632700,5.0909300,359,10,10
2295,GW403095,10/02/2005 0:00:00,6.000000000000000,593070.000000000000000,148.015400000000000,-34.631799999999998,6167318.000000000000000,3,1.1481900,7.2739701,333,1,1
